spam	Missed call alert. These numbers called but left no message. 07008009200
ham	Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to "DRINK". . . But don't "DRIVE "
ham	I've told you everything will stop. Just dont let her get dehydrated.
ham	I've reached home n i bathe liao... U can call me now...
ham	After completed degree. There is no use in joining finance.
ham	Do you know when the result.
spam	What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
ham	Hi. I'm always online on yahoo and would like to chat with you someday
ham	great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)
spam	Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p
ham	That seems unnecessarily hostile
ham	Dear are you angry i was busy dear
ham	She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.
ham	Ugh hopefully the asus ppl dont randomly do a reformat.
ham	Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.
spam	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589
ham	Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..
ham	They don't put that stuff on the roads to keep it from getting slippery over there?
ham	no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?
ham	I'm ok. Will do my part tomorrow
ham	Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
ham	Hasn't that been the pattern recently crap weekends?
ham	Okie but i scared u say i fat... Then u dun wan me already...
ham	"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE "
spam	Bought one ringtone and now getting texts costing 3 pound offering more tones etc
ham	Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
ham	Me i'm not workin. Once i get job...
ham	S..antha num corrct dane
ham	Wot u up 2? Thout u were gonna call me!! Txt bak luv K
spam	Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
ham	They just talking thats it de. They wont any other.
ham	Normally i use to drink more water daily:)
ham	Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...
ham	So i'm doing a list of buyers.
ham	Excellent! Are you ready to moan and scream in ecstasy?
ham	Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
ham	In work now. Going have in few min.
ham	He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
ham	Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?
ham	Then dun wear jeans lor...
ham	I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
ham	O. Well uv causes mutations. Sunscreen is like essential thesedays
ham	I love to wine and dine my lady!
ham	Where do you need to go to get it?
spam	Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
spam	A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
ham	How will I creep on you now? ;_;
ham	The word "Checkmate" in chess comes from the Persian phrase "Shah Maat" which means; "the king is dead.." Goodmorning.. Have a good day..:)
spam	Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
ham	I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...
ham	Then u drive lor.
ham	U in town alone?
ham	K, I might come by tonight then if my class lets out early
ham	She's fine. Sends her greetings
ham	I like to think there's always the possibility of being in a pub later.
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
spam	sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
ham	Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
ham	Did you see that film:)
ham	S but not able to sleep.
ham	Cool. I am  &lt;#&gt;  inches long. hope you like them big!
ham	Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
ham	Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
ham	Then get some cash together and I'll text jason
spam	YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
spam	Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel
ham	Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
ham	Dont kick coco when he's down
ham	If I was I wasn't paying attention
ham	Hope you are feeling great. Pls fill me in. Abiola
ham	Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
ham	Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...
ham	Die... Now i have e toot fringe again...
ham	I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?
ham	Reckon need to be in town by eightish to walk from * carpark.
ham	Just sent again. Do you scream and moan in bed, princess?
ham	Can. Dunno wat to get 4 her...
ham	Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack
spam	No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham	Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.
spam	New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.
ham	Cancel cheyyamo?and get some money back?
ham	Also andros ice etc etc
ham	TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD
ham	The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
ham	Well i know Z will take care of me. So no worries.
ham	I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
ham	Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
spam	How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
ham	Then ur physics get a-?
ham	Ya just telling abt tht incident..
ham	The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
ham	Can you use foreign stamps for whatever you send them off for? 
ham	Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! 
ham	Got it. Seventeen pounds for seven hundred ml – hope ok.
ham	Ya even those cookies have jelly on them
spam	Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
ham	Lovely smell on this bus and it ain't tobacco... 
ham	Sac needs to carry on:)
ham	Oh :-)only 4 outside players allowed to play know
ham	Thanx...
ham	The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL
ham	No dear i was sleeping :-P
ham	No way I'm going back there!
ham	Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit
spam	SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
ham	Send me the new number
ham	Big brother‘s really scraped the barrel with this shower of social misfits
ham	I am taking you for italian food. How about a pretty dress with no panties? :)
ham	Captain vijaykanth is doing comedy in captain tv..he is drunken :)
ham	My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..
ham	Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
ham	1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
ham	I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy
ham	I can send you a pic if you like :)
ham	Pandy joined 4w technologies today.he got job..
ham	Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)
ham	Kallis wont bat in 2nd innings.
ham	Not tonight mate. Catching up on some sleep. This is my new number by the way. 
ham	Wish i were with you now!
ham	&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...
ham	Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8
ham	"Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx"
ham	Ok no prob...
spam	As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
ham	Also remember to get dobby's bowl from your car
ham	That was random saw my old roomate on campus. He graduated
ham	Found it, ENC  &lt;#&gt; , where you at?
ham	Hey i will be late ah... Meet you at 945+
ham	I'll see, but prolly yeah
ham	Gibbs unsold.mike hussey
ham	Feb  &lt;#&gt;  is "I LOVE U" day. Send dis to all ur "VALUED FRNDS" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr
ham	Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea
ham	The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard
ham	aight we can pick some up, you open before tonight?
ham	Shall i ask one thing if you dont mistake me.
ham	(That said can you text him one more time?)
spam	This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
ham	I think if he rule tamilnadu..then its very tough for our people.
ham	New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!
ham	Umma my life and vava umma love you lot dear
ham	Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
ham	Arun can u transfr me d amt
spam	This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
ham	Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
ham	Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
ham	Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...
ham	You tell what happen dont behave like this to me. Ok no need to say
spam	Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
ham	My sister cleared two round in birla soft yesterday.
ham	I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
ham	Hey what's up charles sorry about the late reply.
spam	I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )
ham	Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
ham	Stupid auto correct on my phone
ham	Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..
ham	Tell me whos this pls:-)
ham	No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
ham	Ok lor.
ham	I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
ham	Detroit. The home of snow. Enjoy it.
ham	Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
ham	Just taste fish curry :-P
ham	Now only i reached home. . . I am very tired now. . I will come tomorro
ham	Ok i go change also...
ham	I am in bus on the way to calicut
ham	I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
ham	The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
spam	Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
spam	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
ham	I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.
ham	I'm now but have to wait till 2 for the bus to pick me.
ham	Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
ham	K:)k.are you in college?
ham	Huh so late... Fr dinner?
ham	Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
ham	HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
ham	I dont. Can you send it to me. Plus how's mode.
ham	swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.
ham	Its ok., i just askd did u knw tht no?
ham	Still in the area of the restaurant. Ill try to come back soon
spam	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
ham	So dont use hook up any how
spam	Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022
spam	URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM
ham	Those were my exact intentions
spam	Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
ham	K.i will send in  &lt;#&gt;  min:)
ham	Probably earlier than that if the station's where I think it is
ham	U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u
ham	When I was born, GOD said, "Oh No! Another IDIOT". When you were born, GOD said, "OH No! COMPETITION". Who knew, one day these two will become FREINDS FOREVER!
ham	Quite lor. But dun tell him wait he get complacent...
ham	&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
ham	Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.
ham	Can do lor...
ham	How come she can get it? Should b quite diff to guess rite...
ham	PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
ham	I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
ham	Well that must be a pain to catch
ham	We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
ham	PS U no ur a grown up now right?
spam	HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
ham	I am not sure about night menu. . . I know only about noon menu
spam	Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
spam	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
ham	soon you will have the real thing princess! Do i make you wet? :)
ham	Poor girl can't go one day lmao
ham	I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
ham	Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...
ham	Yes see ya not on the dot
ham	Cramps stopped. Going back to sleep
ham	The battery is for mr adewale my uncle. Aka Egbon
ham	Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
ham	This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
spam	URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm
ham	My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
ham	Ha ha cool cool chikku chikku:-):-DB-)
ham	Yes i will be there. Glad you made it.
ham	No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore
ham	Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
ham	&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj
ham	My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
ham	Oh ic. I thought you meant mary jane.
ham	How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
ham	Well there's still a bit left if you guys want to tonight
ham	Update your face book status frequently :)
ham	Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around
spam	Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
ham	Haha okay... Today weekend leh... 
spam	Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL
ham	Unni thank you dear for the recharge..Rakhesh
ham	That's good, because I need drugs
ham	Can u look 4 me in da lib i got stuff havent finish yet.
ham	Its sunny in california. The weather's just cool
ham	I can ask around but there's not a lot in terms of mids up here
ham	Thanx but my birthday is over already.
ham	Did you try making another butt.
ham	What you need. You have a person to give na.
ham	Haha figures, well I found the piece and priscilla's bowl
ham	THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
ham	I'm on the bus. Love you
ham	Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.
ham	Sorry my roommates took forever, it ok if I come by now?
ham	Watching tv now. I got new job :)
ham	I will lick up every drop :) are you ready to use your mouth as well?
ham	About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
ham	Apart from the one i told you about yesterday?
ham	Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
ham	Lol well don't do it without me. We could have a big sale together.
ham	My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
ham	In fact when do you leave? I think addie goes back to school tues or wed
ham	either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
ham	Tell me again what your address is
ham	All done? All handed in? Celebrations in full swing yet?
ham	Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
ham	Why do you ask princess?
ham	But i'll b going 2 sch on mon. My sis need 2 take smth.
ham	What should i eat fo lunch senor
ham	In that case I guess I'll see you at campus lodge
ham	Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical
ham	Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.
spam	Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
ham	Sary just need Tim in the bollox &it hurt him a lot so he tol me!
ham	That one week leave i put know that time. Why.
ham	Wa... U so efficient... Gee... Thanx...
ham	Height of "Oh shit....!!" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D
ham	alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
spam	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
ham	Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
ham	Hmmm.still we dont have opener?
ham	I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.
ham	Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
ham	He telling not to tell any one. If so treat for me hi hi hi
ham	If u dun drive then how i go 2 sch.
ham	Right it wasnt you who phoned it was someone with a number like yours!
ham	"CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX."
ham	how are you? I miss you!
ham	Get ready to put on your excellent sub face :)
spam	Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
ham	Just curious because my cuz asked what I was up to
spam	You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) 
ham	Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!
ham	Yeah, we can probably swing by once my roommate finishes up with his girl
ham	Alright, see you in a bit
ham	K.k.how is your business now?
ham	You should change your fb to jaykwon thuglyfe falconerf
ham	Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
ham	MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.
ham	Convey my regards to him
ham	Nah, Wednesday. When should I bring the mini cheetos bag over?
spam	Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
ham	She doesnt need any test.
ham	I finished my lunch already. U wake up already?
ham	Ok. How many should i buy.
spam	SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info
ham	If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
ham	The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow
ham	Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply
ham	Long time. You remember me today.
ham	Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna
ham	How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
spam	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
ham	Yes i thought so. Thanks.
ham	Then she dun believe wat?
ham	I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.
ham	"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."
ham	If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
ham	Tick, tick, tick ... Babe
ham	Company is very good.environment is terrific and food is really nice:)
ham	I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?
ham	No..jst change tat only..
ham	What will we do in the shower, baby?
spam	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
ham	No..its ful of song lyrics..
ham	Oh k...i'm watching here:)
ham	Sos! Any amount i can get pls.
ham	when you and derek done with class?
ham	Its good to hear from you
ham	Shuhui has bought ron's present it's a swatch watch...
ham	You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
ham	Shb b ok lor... Thanx...
ham	As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.
ham	"HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!"
spam	Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES
ham	Babe, I'm back ... Come back to me ...
ham	LOL .. *grins* .. I'm not babe, but thanks for thinking of me!
ham	K then 2marrow are you coming to class.
ham	Yup... From what i remb... I think should be can book... 
spam	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
ham	I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
ham	What year. And how many miles.
ham	Send me yetty's number pls.
ham	Now project pa. After that only i can come.
ham	Hi this is yijue, can i meet u at 11 tmr?
ham	Best line said in Love: . "I will wait till the day I can forget u Or The day u realize that u cannot forget me."... Gn
ham	Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
ham	Shall i send that exe to your mail id.
ham	I havent add ü yet right.. 
ham	Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
ham	Oh ho. Is this the first time u use these type of words
ham	Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy
ham	I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
ham	Unlimited texts. Limited minutes.
ham	I just saw ron burgundy captaining a party boat so yeah
ham	Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
ham	The wine is flowing and i'm i have nevering..
spam	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
ham	Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham	Oh dang! I didn't mean o send that to you! Lol!
ham	Ya had just now.onion roast.
ham	Sorry, I'll call later  &lt;#&gt; mins
ham	Sorry, I'll call you  later. I am in meeting sir.
ham	Maybe i could get book out tomo then return it immediately ..? Or something.
ham	It vl bcum more difficult..
ham	U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham	Hey anyway i have to :-)
ham	I've told him that i've returned it. That should i re order it.
ham	Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
ham	hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around
